"id","name","category","categoryLabel","address","street","ward","source","verificationMethod","coordinates.lat","coordinates.lng","notes"
"osm-11881093557","252 Hồ Tùng Mậu","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07392","108.15758",""
"osm-11881093558","332 Hồ Tùng Mậu","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07206","108.15621",""
"osm-11881093559","63 Ngô Thì Nhậm","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07079","108.15442",""
"osm-11881093561","34 Nguyễn Lương Bằng","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.0727","108.1502",""
"osm-11881093562","138 Nguyễn Lương Bằng","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07688","108.14847",""
"osm-11881093563","234 Nguyễn Lương Bằng","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.08072","108.14691",""
"osm-11881093564","290 Nguyễn Lương Bằng","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.08306","108.14594",""
"osm-11881093565","380 Nguyễn Lương Bằng","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.08641","108.14456",""
"osm-11881093566","16 Phan Văn Định","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.08775","108.1452",""
"osm-11881093567","Cầu vượt đi bộ Mikazuki","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.09514","108.14625",""
"osm-11881093568","Ngã ba Nguyễn Tất Thành - Đào Công Soạn","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.1015","108.13993",""
"osm-11886977637","Bệnh viện đa khoa Nam Liên Chiểu","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.05525","108.16269",""
"osm-11886977648","Đối diện Bệnh viện đa khoa Nam Liên Chiểu","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.0551","108.16281",""
"osm-11886977657","Trung tâm hành chính Quận Liên Chiểu","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07236","108.15978",""
"osm-11886977658","Khu ký túc xá phía Tây","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.06664","108.1558",""
"osm-11886977660","Trường Đại học Sư phạm - Đại học Đà Nẵng","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.06253","108.15913",""
"osm-11886977663","64 Hoàng Minh Thảo","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.05144","108.15986",""
"osm-11886983295","Đối diện 62 Hoàng Minh Thảo","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.05159","108.15991",""
"osm-11886983300","Đối diện Khu kí túc xá phía Tây","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.06615","108.15591",""
"osm-11886983302","233 Nguyễn Sinh Sắc","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07204","108.16005",""
"osm-11891349387","Đối diện Ngã ba Hoàng Thị Loan - Đặng Minh Khiêm","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.06843","108.16873",""
"osm-11891349409","Ngã ba Hoàng Thị Loan - Đặng Minh Khiêm","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.06867","108.16882",""
"osm-11891349422","Đối diện Chợ Hòa Khánh","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07089","108.14844",""
"osm-11891349423","240-242 Âu Cơ","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07104","108.14343",""
"osm-11891349424","Đối diện 415 Âu Cơ","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07444","108.1346",""
"osm-11891349425","Đối diện 519 Âu Cơ - Chợ Thanh Vinh","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07598","108.13237",""
"osm-11891349426","Trường Tiểu học Âu Cơ - 548 Âu Cơ","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07858","108.1229",""
"osm-11891349427","586 Âu Cơ","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07782","108.12022",""
"osm-11891349428","Đối diện Giáo xứ An Ngãi Đông","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07684","108.11462",""
"osm-11891349429","Đối diện Trạm y tế Xã Hòa Sơn","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07322","108.11055",""
"osm-11891349430","UBND Xã Hòa Sơn","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.06897","108.107",""
"osm-11891349431","Tạp hóa Thủy Đoàn","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07021","108.10482",""
"osm-11891349448","Đối diện Tạp hóa Thủy Đoàn","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07005","108.10475",""
"osm-11891349449","UBND Xã Hòa Sơn","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.06905","108.10725",""
"osm-11891349450","Trạm y tế Xã Hòa Sơn","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07308","108.11062",""
"osm-11891349451","Giáo xứ An Ngãi Đông","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07672","108.11465",""
"osm-11891349452","919 Âu Cơ","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07772","108.12027",""
"osm-11891349453","Đối diện Trường Tiểu học Âu Cơ","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07844","108.1228",""
"osm-11891349454","Đối diện Chợ Thanh Vinh","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07608","108.13169",""
"osm-11891349455","403 Âu Cơ","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07407","108.13494",""
"osm-11891349456","159-161 Âu Cơ","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07109","108.14311",""
"osm-11891349457","Chợ Hòa Khánh","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07098","108.14887",""
"osm-11894149745","436 Nguyễn Lương Bằng","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.0903","108.14294",""
"osm-11894149746","546 Nguyễn Lương Bằng","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.10026","108.13538",""
"osm-11894149747","636 Nguyễn Lương Bằng","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.10531","108.13292",""
"osm-11894149748","788 Nguyễn Lương Bằng","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.11085","108.12969",""
"osm-11894149749","922 Nguyễn Lương Bằng","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.1151","108.12679",""
"osm-11894149757","957 Nguyễn Lương Bằng","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.11311","108.1282",""
"osm-11894149758","915 Nguyễn Lương Bằng","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.11103","108.12942",""
"osm-11894149759","817 Nguyễn Lương Bằng","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.10499","108.13284",""
"osm-11894149760","767 Nguyễn Lương Bằng","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.10055","108.13497",""
"osm-11894149761","495 Nguyễn Lương Bằng","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.09005","108.14282",""
"osm-12120464868","Nhà văn hóa thôn Trung Sơn","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.09763","108.1151",""
"osm-12864059868","Chi Cục Thuế Quận Liên Chiểu Đường Ngô Thì Nhậm","living_service","Tiện ích dân sinh","Đường Chi Cục Thuế Quận Liên Chiểu Đường Ngô Thì Nhậm,, phường Liên Chiểu, TP. Đà Nẵng","Ngô Thì Nhậm","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.07034","108.15446",""
"osm-13031658287","24 Nguyễn Bá Phát","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.1033","108.13168",""
"osm-13031658288","Kế ngã tư Chung cư Bầu Tràm Lakeside","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.10055","108.12835",""
"osm-13031658289","Đối diện 9 Mê Linh","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.09825","108.13474",""
"osm-13031658290","9 Mê Linh","living_service","Tiện ích dân sinh","Đường Nguyễn Lương Bằng, phường Liên Chiểu, TP. Đà Nẵng","Nguyễn Lương Bằng","Phường Liên Chiểu","OpenStreetMap","boundary_confirmed","16.09847","108.1348",""
